<< Inhaltsverzeichnis;;;;;;;;;;
"Statistische Wochenberichte
H. v. Textilien ;2015 = 100;102.000000;100.700000;91.600000;83.500000;98.000000;99.500000;101.900000;79.400000;91.100000
H. v. Bekleidung ;2015 = 100;92.700000;89.700000;72.000000;76.000000;78.400000;66.200000;65.600000;63.100000;76.100000
H. v. Leder, Lederwaren und Schuhen ;2015 = 100;108.700000;106.600000;87.800000;79.300000;95.700000;103.000000;100.000000;72.000000;86.500000
;;;;;;;;;;
H. v. Holz-, Flecht-, Korb- und Korkwaren (ohne Möbel) ;2015 = 100;105.700000;104.000000;107.200000;99.400000;114.500000;120.800000;124.800000;105.100000;98.300000
H. v. Papier, Pappe und Waren daraus ;2015 = 100;99.600000;97.600000;93.500000;91.000000;95.100000;98.200000;98.200000;84.700000;99.600000
"H. v. Druckerzeugnissen; Vervielfältigung von be- ";;;;;;;;;;
;;;;;;;;;;
spielten Ton-, Bild- und Datenträgern ;2015 = 100;95.100000;88.900000;77.400000;75.000000;82.900000;85.100000;85.700000;82.900000;72.800000
Kokerei und Mineralölverarbeitung ;2015 = 100;97.000000;94.400000;93.600000;96.000000;93.000000;97.500000;92.200000;90.700000;93.700000
H. v. chemischen Erzeugnissen ;2015 = 100;99.600000;96.600000;95.500000;92.100000;90.200000;99.300000;97.900000;94.800000;107.500000
H. v. chemischen Grundstoffen usw. ;2015 = 100;97.900000;95.300000;94.600000;92.400000;84.700000;97.000000;94.900000;100.200000;109.100000
H. v. Chemiefasern ;2015 = 100;95.300000;86.000000;75.300000;63.900000;79.600000;85.900000;84.600000;76.200000;81.900000
H. v. pharmazeutischen Erzeugnissen ;2015 = 100;127.200000;107.400000;106.900000;92.800000;112.400000;107.300000;112.100000;98.900000;107.900000
H. v. Gummi- und Kunststoffwaren ;2015 = 100;105.900000;103.400000;94.200000;91.600000;101.100000;104.600000;106.000000;80.900000;100.500000
H. v. Gummiwaren ;2015 = 100;99.700000;97.900000;80.200000;79.200000;88.700000;90.700000;91.500000;67.200000;91.800000
H. v. Kunststoffwaren ;2015 = 100;107.600000;105.100000;98.200000;95.200000;104.700000;108.500000;110.100000;84.800000;103.000000
H. v. Glas und Glaswaren, Keramik, Verarbeitung von ;;;;;;;;;;
Steinen und Erden ;2015 = 100;105.100000;103.700000;101.100000;102.100000;110.200000;112.700000;112.200000;87.100000;88.000000
Metallerzeugung und -bearbeitung ;2015 = 100;101.500000;95.300000;82.600000;78.300000;86.300000;91.000000;90.800000;74.700000;90.500000
H. v. Metallerzeugnissen ;2015 = 100;109.600000;105.800000;93.600000;89.000000;100.700000;102.600000;107.900000;88.500000;96.800000
H. v. Datenverarbeitungsgeräten, elektronischen und ;;;;;;;;;;
optischen Erzeugnissen ;2015 = 100;110.800000;113.900000;105.900000;99.900000;107.800000;107.400000;120.400000;117.600000;109.000000
H. v. elektrischen Ausrüstungen  ;2015 = 100;107.500000;100.500000;92.800000;89.300000;98.500000;100.700000;103.700000;85.700000;97.500000
Maschinenbau ;2015 = 100;106.500000;103.500000;89.400000;78.900000;94.100000;90.000000;98.700000;106.300000;82.600000
H. v. Kraftwagen und Kraftwagenteilen ;2015 = 100;103.500000;92.000000;69.000000;57.300000;81.800000;85.200000;92.200000;66.100000;67.200000
Sonstiger Fahrzeugbau ;2015 = 100;116.800000;125.200000;114.800000;101.700000;117.900000;118.800000;124.100000;105.300000;111.900000
Schiff- und Bootsbau ;2015 = 100;108.600000;113.300000;107.400000;88.800000;102.100000;105.900000;112.400000;90.900000;116.200000
Luft- und Raumfahrzeugbau ;2015 = 100;120.500000;129.600000;113.500000;96.500000;116.500000;115.600000;120.800000;94.800000;112.500000
H. v. Möbeln  ;2015 = 100;97.400000;96.400000;89.500000;82.300000;102.600000;102.900000;107.200000;86.300000;85.800000
H. v. sonstigen Waren ;2015 = 100;111.200000;109.900000;105.800000;98.800000;112.400000;118.700000;125.900000;103.900000;101.900000
Reparatur und Installation von Maschinen und ;;;;;;;;;;
Ausrüstungen ;2015 = 100;107.400000;110.300000;98.600000;92.100000;98.800000;102.600000;109.900000;130.200000;82.900000
Energieversorgung ;2015 = 100;99.500000;93.100000;86.100000;81.300000;81.800000;95.300000;94.800000;95.300000;99.700000
Baugewerbe ;2015 = 100;108.900000;112.700000;116.500000;114.300000;121.900000;125.700000;131.200000;137.300000;78.500000
darunter:;;;;;;;;;;
Bauhauptgewerbe ;2015 = 100;117.500000;124.800000;130.300000;132.200000;144.000000;142.200000;143.200000;103.400000;90.500000
Hochbau ;2015 = 100;119.300000;126.900000;131.800000;131.800000;143.500000;142.500000;143.100000;105.200000;96.900000
Tiefbau ;2015 = 100;112.800000;119.600000;126.500000;133.200000;145.300000;141.300000;143.300000;98.700000;74.200000
Hochbau (inklusive Ausbaugewerbe) ;2015 = 100;108.400000;111.800000;115.100000;111.700000;118.700000;123.600000;129.500000;142.600000;79.100000
Ausbaugewerbe ;2015 = 100;102.500000;103.600000;106.000000;100.800000;105.200000;113.300000;122.100000;162.900000;69.500000
;;;;;;;;;;

1 Ergebnisse für den aktuellen Monat vorläufig.;;;;;;;;;;
