<< Inhaltsverzeichnis;;;;;;;;;;
"Statistische Wochenberichte
H. v. Textilien ;2015 = 100;101.900000;100.400000;92.100000;80.200000;100.300000;102.200000;102.700000;80.500000;85.600000
H. v. Bekleidung ;2015 = 100;92.800000;89.700000;72.200000;73.400000;80.000000;67.800000;66.000000;63.100000;72.000000
H. v. Leder, Lederwaren und Schuhen ;2015 = 100;108.300000;106.100000;88.500000;75.700000;98.300000;106.300000;100.900000;73.700000;80.500000
;;;;;;;;;;
H. v. Holz-, Flecht-, Korb- und Korkwaren (ohne Möbel) ;2015 = 100;105.300000;103.500000;108.100000;95.800000;117.000000;123.800000;125.700000;106.900000;92.800000
H. v. Papier, Pappe und Waren daraus ;2015 = 100;99.300000;97.300000;94.000000;88.000000;97.000000;100.500000;98.800000;86.600000;94.500000
"H. v. Druckerzeugnissen; Vervielfältigung von be- ";;;;;;;;;;
;;;;;;;;;;
spielten Ton-, Bild- und Datenträgern ;2015 = 100;94.900000;88.500000;77.800000;73.100000;84.200000;86.600000;86.100000;84.100000;69.900000
Kokerei und Mineralölverarbeitung ;2015 = 100;96.900000;94.300000;93.800000;96.000000;93.000000;97.500000;92.200000;90.700000;93.700000
H. v. chemischen Erzeugnissen ;2015 = 100;99.500000;96.400000;95.800000;90.500000;91.100000;100.500000;98.200000;95.800000;104.600000
H. v. chemischen Grundstoffen usw. ;2015 = 100;97.700000;95.100000;95.000000;91.800000;85.100000;97.400000;95.100000;100.800000;107.900000
H. v. Chemiefasern ;2015 = 100;95.100000;85.900000;75.500000;63.200000;80.100000;86.500000;84.800000;76.800000;80.600000
H. v. pharmazeutischen Erzeugnissen ;2015 = 100;127.000000;107.100000;107.300000;90.300000;114.200000;109.300000;112.700000;99.900000;103.300000
H. v. Gummi- und Kunststoffwaren ;2015 = 100;105.600000;103.100000;94.700000;88.400000;103.200000;107.100000;106.700000;82.300000;95.000000
H. v. Gummiwaren ;2015 = 100;99.500000;97.500000;80.700000;76.500000;90.500000;92.900000;92.100000;68.300000;86.900000
H. v. Kunststoffwaren ;2015 = 100;107.400000;104.700000;98.700000;91.900000;106.900000;111.200000;110.800000;86.300000;97.300000
H. v. Glas und Glaswaren, Keramik, Verarbeitung von ;;;;;;;;;;
Steinen und Erden ;2015 = 100;104.900000;103.300000;101.600000;98.800000;112.400000;115.300000;112.900000;88.400000;83.500000
Metallerzeugung und -bearbeitung ;2015 = 100;101.400000;95.100000;82.900000;76.300000;87.600000;92.600000;91.200000;75.300000;86.900000
H. v. Metallerzeugnissen ;2015 = 100;109.300000;105.300000;94.100000;85.700000;102.900000;105.300000;108.700000;90.100000;91.200000
H. v. Datenverarbeitungsgeräten, elektronischen und ;;;;;;;;;;
optischen Erzeugnissen ;2015 = 100;110.500000;113.400000;106.400000;96.700000;109.800000;109.800000;121.100000;119.300000;103.600000
H. v. elektrischen Ausrüstungen  ;2015 = 100;107.100000;100.100000;93.400000;85.800000;100.800000;103.500000;104.500000;87.600000;91.500000
Maschinenbau ;2015 = 100;106.100000;102.900000;89.900000;76.000000;96.200000;92.300000;99.400000;107.900000;77.800000
H. v. Kraftwagen und Kraftwagenteilen ;2015 = 100;103.200000;91.500000;69.700000;54.500000;84.300000;88.200000;93.100000;67.200000;62.100000
Sonstiger Fahrzeugbau ;2015 = 100;116.500000;124.700000;115.500000;97.900000;120.500000;121.900000;125.000000;106.900000;105.500000
Schiff- und Bootsbau ;2015 = 100;108.700000;112.800000;107.900000;85.300000;104.500000;108.800000;113.200000;91.300000;109.100000
Luft- und Raumfahrzeugbau ;2015 = 100;120.400000;129.200000;114.100000;92.900000;119.100000;118.600000;121.700000;96.000000;105.900000
H. v. Möbeln  ;2015 = 100;97.200000;96.000000;90.100000;78.600000;105.400000;106.100000;108.100000;87.500000;79.900000
H. v. sonstigen Waren ;2015 = 100;110.900000;109.400000;106.400000;95.200000;114.900000;121.700000;126.800000;105.600000;96.100000
Reparatur und Installation von Maschinen und ;;;;;;;;;;
Ausrüstungen ;2015 = 100;107.000000;109.800000;99.100000;89.300000;100.600000;104.800000;110.500000;131.900000;78.900000
Energieversorgung ;2015 = 100;99.300000;92.900000;86.400000;80.800000;82.100000;95.700000;94.900000;95.900000;98.700000
Baugewerbe ;2015 = 100;108.600000;112.100000;117.100000;109.900000;124.700000;129.100000;132.100000;139.700000;73.900000
darunter:;;;;;;;;;;
Bauhauptgewerbe ;2015 = 100;117.400000;124.300000;131.000000;126.600000;147.600000;146.400000;144.300000;104.600000;84.600000
Hochbau ;2015 = 100;119.100000;126.300000;132.500000;126.300000;147.100000;146.700000;144.200000;106.700000;90.600000
Tiefbau ;2015 = 100;112.800000;119.100000;127.200000;127.500000;149.000000;145.500000;144.500000;99.300000;69.300000
Hochbau (inklusive Ausbaugewerbe) ;2015 = 100;107.900000;111.100000;115.800000;107.500000;121.400000;126.800000;130.400000;145.200000;74.500000
Ausbaugewerbe ;2015 = 100;101.900000;102.900000;106.700000;97.300000;107.400000;116.000000;122.900000;166.100000;65.800000
;;;;;;;;;;

1 Ergebnisse für den aktuellen Monat vorläufig.;;;;;;;;;;
