Stand: 29.01.2021;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
35;2018;Insgesamt;41932;41632;50949;39042;37071;34717;37360;38619;34389;36945;37298;40078;470032;
36;2018;0-15;170;143;178;175;140;182;176;178;150;186;175;164;2017;
37;2018;15-30;268;223;260;243;260;237;283;259;240;242;239;220;2974;
38;2018;30-35;156;131;165;136;147;136;158;147;129;140;138;141;1724;
39;2018;35-40;209;186;231;208;220;211;215;205;189;188;211;204;2477;
40;2018;40-45;343;295;328;279;306;264;329;313;287;271;279;293;3587;
41;2018;45-50;689;595;669;594;570;546;615;609;531;551;519;541;7029;
42;2018;50-55;1312;1243;1470;1231;1216;1198;1147;1230;1138;1201;1138;1148;14672;
43;2018;55-60;2062;1959;2437;2088;1916;1793;1938;1980;1752;1938;1938;1915;23716;
44;2018;60-65;2847;2671;3188;2691;2589;2530;2665;2654;2399;2557;2507;2680;31978;
45;2018;65-70;3591;3503;4315;3432;3329;3062;3393;3532;3175;3268;3324;3464;41388;
46;2018;70-75;4088;4190;4914;3748;3629;3341;3668;3735;3419;3625;3513;3885;45755;
47;2018;75-80;7155;7114;8621;6707;6199;5822;6187;6412;5604;6078;6083;6531;78513;
48;2018;80-85;7861;7896;9831;7359;7130;6566;6953;7209;6666;7050;7470;8034;90025;
49;2018;85-90;6596;6734;8353;6010;5717;5237;5738;6040;5133;5625;5668;6126;72977;
50;2018;90-95;3606;3710;4699;3224;2907;2828;3113;3231;2857;3176;3260;3683;40294;
51;2018;95 u. mehr;979;1039;1290;917;796;764;782;885;720;849;836;1049;10906;
52;2017;Insgesamt;46239;43205;40530;36197;37501;34649;35398;34992;34420;37307;37265;40053;457756;
53;2017;0-15;186;157;194;158;154;149;183;165;138;158;143;164;1949;
54;2017;15-30;285;235;257;233;248;254;231;223;236;224;222;246;2894;
55;2017;30-35;161;154;167;171;168;160;161;142;132;140;142;133;1831;
56;2017;35-40;185;209;219;193;240;198;187;220;201;228;205;209;2494;
57;2017;40-45;295;300;289;279;323;271;289;301;249;279;273;279;3427;
58;2017;45-50;697;625;684;650;646;639;594;601;596;586;594;563;7475;
59;2017;50-55;1324;1259;1233;1168;1331;1148;1189;1187;1175;1291;1250;1193;14748;
60;2017;55-60;2187;1961;2048;1896;1907;1897;1809;1769;1778;1879;1796;1875;22802;
61;2017;60-65;2919;2689;2544;2487;2555;2443;2441;2576;2274;2554;2575;2687;30744;
62;2017;65-70;3720;3417;3524;3110;3345;3059;3222;3236;3054;3354;3300;3494;39835;
63;2017;70-75;4566;4238;4034;3684;3785;3443;3631;3594;3467;3685;3697;3924;45748;
64;2017;75-80;8145;7602;7240;6328;6516;6072;6269;6073;6082;6366;6388;7015;80096;
65;2017;80-85;8562;7977;7434;6573;6713;6178;6331;6286;6301;6839;6847;7580;83621;
66;2017;85-90;7712;7414;6464;5619;5868;5302;5495;5245;5335;5825;5887;6508;72674;
67;2017;90-95;4161;3909;3244;2898;2927;2697;2656;2685;2694;3050;3075;3288;37284;
68;2017;95 u. mehr;1134;1059;955;750;775;739;710;689;708;849;871;895;10134;
69;2016;Insgesamt;40008;37454;40886;37207;36759;34378;35797;35202;33968;37679;37804;41162;448304;
70;2016;0-15;171;161;196;169;180;170;183;177;191;170;180;172;2120;
71;2016;15-30;256;235;240;245;283;263;293;272;259;269;248;256;3119;
72;2016;30-35;173;164;157;146;129;145;156;175;120;170;142;132;1809;
73;2016;35-40;207;192;226;199;235;195;203;209;195;188;210;226;2485;
74;2016;40-45;323;323;347;309;312;286;313;307;304;296;333;323;3776;
75;2016;45-50;712;677;721;703;665;673;702;663;637;650;648;691;8142;
76;2016;50-55;1388;1329;1396;1291;1259;1257;1220;1223;1139;1280;1238;1287;15307;
77;2016;55-60;2044;1923;2101;1949;1893;1774;1901;1850;1845;1958;1855;1935;23028;
78;2016;60-65;2717;2643;2785;2561;2495;2394;2528;2495;2326;2560;2556;2678;30738;
79;2016;65-70;3364;3143;3437;3133;3201;2975;3144;3195;3047;3293;3175;3472;38579;
80;2016;70-75;4393;4095;4510;4161;3870;3757;3898;3798;3569;3805;3795;4194;47845;
81;2016;75-80;7160;6684;7453;6743;6453;6199;6313;6230;6049;6673;6734;7271;79962;
82;2016;80-85;6931;6534;7093;6394;6497;5926;6163;6031;5913;6737;6804;7363;78386;
83;2016;85-90;6300;5878;6383;5712;5839;5200;5513;5362;5229;5963;6050;6812;70241;
84;2016;90-95;3068;2787;3067;2761;2720;2519;2556;2564;2479;2905;3023;3449;33898;
85;2016;95 u. mehr;801;686;774;731;728;645;711;651;666;762;813;901;8869;
